"","survey_time","correlation_id","gender","age","race","education","ideology","party.ID","political_interest","false1_acc","false1_bias","false1_trust","false1_favor","true1_acc","true1_bias","true1_trust","true1_favor","true2_acc","true2_bias","true2_trust","true2_favor","false2_acc","false2_bias","false2_trust","false2_favor","true3_acc","true3_bias","true3_trust","true3_favor","Journalists","Fact.checkers","U.S..Government","University.Professors","Social.media","Traditional.media","Scientists","HL1_partisan_left_acc","HL1_partisan_left_bias","HL1_partisan_left_trust","HL1_partisan_left_favor","HL2_partisan_left_acc","HL2_partisan_left_bias","HL2_partisan_left_trust","HL2_partisan_left_favor","HL3_partisan_left_acc","HL3_partisan_left_bias","HL3_partisan_left_trust","HL3_partisan_left_favor","HL4_partisan_left_acc","HL4_partisan_left_bias","HL4_partisan_left_trust","HL4_partisan_left_favor","HL5_partisan_left_acc","HL5_partisan_left_bias","HL5_partisan_left_trust","HL5_partisan_left_favor","HL6_partisan_left_acc","HL6_partisan_left_bias","HL6_partisan_left_trust","HL6_partisan_left_favor","HL1_partisan_right_acc","HL1_partisan_right_bias","HL1_partisan_right_trust","HL1_partisan_right_favor","HL2_partisan_right_acc","HL2_partisan_right_bias","HL2_partisan_right_trust","HL2_partisan_right_favor","HL3_partisan_right_acc","HL3_partisan_right_bias","HL3_partisan_right_trust","HL3_partisan_right_favor","HL4_partisan_right_acc","HL4_partisan_right_bias","HL4_partisan_right_trust","HL4_partisan_right_favor","HL5_partisan_right_acc","HL5_partisan_right_bias","HL5_partisan_right_trust","HL5_partisan_right_favor","HL6_partisan_right_acc","HL6_partisan_right_bias","HL6_partisan_right_trust","HL6_partisan_right_favor","HL1_fake_left_acc","HL1_fake_left_bias","HL1_fake_left_trust","HL1_fake_left_favor","HL2_fake_left_acc","HL2_fake_left_bias","HL2_fake_left_trust","HL2_fake_left_favor","HL3_fake_left_acc","HL3_fake_left_bias","HL3_fake_left_trust","HL3_fake_left_favor","HL4_fake_left_acc","HL4_fake_left_bias","HL4_fake_left_trust","HL4_fake_left_favor","HL5_fake_left_acc","HL5_fake_left_bias","HL5_fake_left_trust","HL5_fake_left_favor","HL6_fake_left_acc","HL6_fake_left_bias","HL6_fake_left_trust","HL6_fake_left_favor","HL1_fake_right_acc","HL1_fake_right_bias","HL1_fake_right_trust","HL1_fake_right_favor","HL2_fake_right_acc","HL2_fake_right_bias","HL2_fake_right_trust","HL2_fake_right_favor","HL3_fake_right_acc","HL3_fake_right_bias","HL3_fake_right_trust","HL3_fake_right_favor","HL4_fake_right_acc","HL4_fake_right_bias","HL4_fake_right_trust","HL4_fake_right_favor","HL5_fake_right_acc","HL5_fake_right_bias","HL5_fake_right_trust","HL5_fake_right_favor","HL6_fake_right_acc","HL6_fake_right_bias","HL6_fake_right_trust","HL6_fake_right_favor","HL1_mainstr_left_acc","HL1_mainstr_left_bias","HL1_mainstr_left_trust","HL1_mainstr_left_favor","HL2_mainstr_left_acc","HL2_mainstr_left_bias","HL2_mainstr_left_trust","HL2_mainstr_left_favor","HL3_mainstr_left_acc","HL3_mainstr_left_bias","HL3_mainstr_left_trust","HL3_mainstr_left_favor","HL4_mainstr_left_acc","HL4_mainstr_left_bias","HL4_mainstr_left_trust","HL4_mainstr_left_favor","HL5_mainstr_left_acc","HL5_mainstr_left_bias","HL5_mainstr_left_trust","HL5_mainstr_left_favor","HL6_mainstr_left_acc","HL6_mainstr_left_bias","HL6_mainstr_left_trust","HL6_mainstr_left_favor","HL1_mainstr_right_acc","HL1_mainstr_right_bias","HL1_mainstr_right_trust","HL1_mainstr_right_favor","HL2_mainstr_right_acc","HL2_mainstr_right_bias","HL2_mainstr_right_trust","HL2_mainstr_right_favor","HL3_mainstr_right_acc","HL3_mainstr_right_bias","HL3_mainstr_right_trust","HL3_mainstr_right_favor","HL4_mainstr_right_acc","HL4_mainstr_right_bias","HL4_mainstr_right_trust","HL4_mainstr_right_favor","HL5_mainstr_right_acc","HL5_mainstr_right_bias","HL5_mainstr_right_trust","HL5_mainstr_right_favor","HL6_mainstr_right_acc","HL6_mainstr_right_bias","HL6_mainstr_right_trust","HL6_mainstr_right_favor","clicked","condition","comment_count","like_count","duration","treatment.exposure.question","NATIONALREPORT.COM","WORLDNEWSDAILYREPORT.COM","APNEWS.COM","USATODAY.COM","FACTCHECK.ORG","WASHINGTONPOST.COM","DIGITAL.COM","COMMONSENSE.ORG","misp","skept","trust","visit_medialit","visit_news","visit_fake","visit_fact","tr_factcheck","tr_medialit","tr_coverage","tr_all","hyperpartisan","mainstream","false","mani_check_pass"
"731","9/29/22 20:05","hQelfvHDvKHdTFwa3yhlfg**",2,4,6,4,2,2,5,3,3,3,4,3,3,3,3,4,2,3,1,1,4,2,3,3,2,3,2,5,6,5,5,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,";WASHINGTONPOST.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;COMMONSENSE.ORG=>Yes;APNEWS.COM=>Yes;FACTCHECK.ORG=>Yes;NATIONALREPORT.COM=>No;DIGITAL.COM=>No;USATODAY.COM=>Yes",9,0,7,463,1,0,0,1,1,1,0,0,1,2,1.66666666666667,4.71428571428571,1,2,0,1,NA,"2",NA,"6",4,1,4,"Fail"
"732","9/29/22 20:05","hQelfvHDvKEZYbXF8-qpWw**",2,4,6,3,2,6,2,1,1,1,1,1,2,1,1,3,1,3,1,1,1,1,1,3,1,3,1,1,5,1,4,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FACTCHECK.ORG=>Yes;DIGITAL.COM=>Yes;APNEWS.COM=>No;WASHINGTONPOST.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No;COMMONSENSE.ORG=>Yes;USATODAY.COM=>No;NATIONALREPORT.COM=>No",9,0,0,538,1,0,0,0,0,1,1,1,1,1,2.66666666666667,2.42857142857143,2,0,0,2,NA,"2",NA,"6",4,2.5,4,"Fail"
"733","9/29/22 20:05","hQelfvHDvKFAaVw6dyeC9g**",1,5,6,4,1,1,5,2,3,2,3,2,3,2,2,2,3,2,3,2,3,2,3,3,2,3,1,6,6,6,6,3,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";USATODAY.COM=>Yes;DIGITAL.COM=>Yes;WASHINGTONPOST.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;NATIONALREPORT.COM=>Yes;COMMONSENSE.ORG=>Yes;FACTCHECK.ORG=>Yes;APNEWS.COM=>Yes",10,0,0,850,0,1,1,1,1,1,1,1,1,2,2.66666666666667,5.71428571428571,2,2,2,2,"0","0",0,"0",4,2,2,"Pass"
"734","9/29/22 20:04","hQelfvHDvKHtaYGdroqQuA**",1,5,6,4,4,7,4,1,1,1,1,3,3,3,3,4,4,4,4,1,1,1,1,3,3,3,3,1,2,2,4,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,";USATODAY.COM=>Yes;DIGITAL.COM=>No;NATIONALREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;FACTCHECK.ORG=>Yes;WASHINGTONPOST.COM=>No;COMMONSENSE.ORG=>Yes;APNEWS.COM=>No",10,0,0,720,0,0,0,0,1,1,0,0,1,1,1.66666666666667,2.28571428571429,1,1,0,1,"0","0",0,"0",1,3,4,"Pass"
"735","9/29/22 20:04","hQelfvHDvKGpr_PrKMIn_A**",2,2,7,2,4,5,3,1,1,1,1,2,3,2,3,4,1,4,1,1,4,1,4,4,1,4,1,1,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";COMMONSENSE.ORG=>;COMMONSENSE.ORG=>Yes;APNEWS.COM=>Yes;COMMONSENSE.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>No;FACTCHECK.ORG=>Yes;DIGITAL.COM=>No;USATODAY.COM=>No;NATIONALREPORT.COM=>No;WASHINGTONPOST.COM=>No",1,0,0,521,1,0,0,1,0,1,0,0,1,1,1.66666666666667,1.42857142857143,1,1,0,1,NA,NA,1,"1",4,3,4,"Pass"
"736","9/29/22 20:04","hQelfvHDvKGjB5cNgD1YHg**",2,3,4,4,2,3,3,2,1,2,1,3,1,3,1,3,1,3,1,2,2,3,1,3,1,3,1,3,4,4,6,2,4,7,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";USATODAY.COM=>Yes;COMMONSENSE.ORG=>Yes;APNEWS.COM=>No;FACTCHECK.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>No;NATIONALREPORT.COM=>No;DIGITAL.COM=>Yes;WASHINGTONPOST.COM=>Yes",4,0,5,736,1,0,0,0,1,1,1,1,1,2,2,4.28571428571429,2,1,0,2,"1",NA,NA,"3",3,2,3,"Pass"
"737","9/29/22 20:03","hQelfvHDvKH_sG0Fj234xw**",2,5,6,4,5,5,4,2,3,2,2,2,2,2,1,3,1,2,1,2,1,2,2,3,2,2,1,2,1,1,1,1,1,4,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,NA,NA,NA,NA,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FACTCHECK.ORG=>Yes;COMMONSENSE.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>No;NATIONALREPORT.COM=>No;USATODAY.COM=>No;APNEWS.COM=>Yes;WASHINGTONPOST.COM=>No;DIGITAL.COM=>No",7,0,0,622,2,0,0,1,0,1,0,0,1,2,2.33333333333333,1.57142857142857,1,1,0,1,"2",NA,NA,"4",4,1,3.5,"Pass"
"738","9/29/22 20:03","hQelfvHDvKFNm5QueWUGeg**",2,3,6,3,3,6,3,3,2,3,3,4,4,3,3,4,2,4,2,3,3,3,3,4,2,4,2,4,5,4,5,4,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";DIGITAL.COM=>No;APNEWS.COM=>Yes;COMMONSENSE.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;FACTCHECK.ORG=>No;WASHINGTONPOST.COM=>Yes;NATIONALREPORT.COM=>Yes;USATODAY.COM=>Yes",10,0,0,408,0,1,1,1,1,0,1,0,1,3,1,4.57142857142857,1,2,2,1,"0","0",0,"0",4,3.5,2,"Pass"
"739","9/29/22 20:02","hQelfvHDvKH4pyT19Vr9AA**",2,3,6,3,3,7,1,4,4,4,4,4,4,4,4,2,2,3,2,4,4,4,4,4,4,4,4,3,7,4,4,4,5,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>Yes;DIGITAL.COM=>Yes;APNEWS.COM=>No;NATIONALREPORT.COM=>No;FACTCHECK.ORG=>No;USATODAY.COM=>No;COMMONSENSE.ORG=>Yes;WASHINGTONPOST.COM=>Yes",2,0,7,286,1,0,0,0,0,0,1,1,1,4,1.66666666666667,4.28571428571429,2,0,0,1,NA,NA,2,"2",4,1,1,"Fail"
"740","9/29/22 20:01","hQelfvHDvKFUWDxgOm1VXA**",2,4,6,2,3,2,4,1,3,1,1,3,3,3,3,4,1,4,3,2,1,2,2,4,2,4,4,4,4,5,4,1,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";APNEWS.COM=>No;WASHINGTONPOST.COM=>No;COMMONSENSE.ORG=>Yes;FACTCHECK.ORG=>No;USATODAY.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;NATIONALREPORT.COM=>Yes;DIGITAL.COM=>No",8,0,0,441,1,1,0,0,0,0,0,0,1,1.5,1.33333333333333,4.14285714285714,1,0,1,0,NA,"1",NA,"5",2.5,2.5,3,"Pass"
"741","9/29/22 20:01","hQelfvHDvKGOGlX_07fBEw**",1,1,4,3,3,2,3,1,3,4,2,1,4,2,3,1,2,3,4,4,1,2,3,3,1,2,4,7,2,5,6,3,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,3,4,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";USATODAY.COM=>No;WASHINGTONPOST.COM=>No;FACTCHECK.ORG=>No;APNEWS.COM=>Yes;NATIONALREPORT.COM=>No;DIGITAL.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;COMMONSENSE.ORG=>No",9,0,0,461,1,0,0,1,0,0,0,0,0,2.5,3.33333333333333,4.71428571428571,0,1,0,0,NA,"2",NA,"6",3.5,3,2.5,"Fail"
"742","9/29/22 20:01","hQelfvHDvKEpQ1E7xr2wog**",2,2,6,3,4,6,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,3,2,3,3,3,1,4,4,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";USATODAY.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>No;NATIONALREPORT.COM=>No;DIGITAL.COM=>No;WASHINGTONPOST.COM=>No;FACTCHECK.ORG=>No;COMMONSENSE.ORG=>No",10,0,0,318,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,"0","0",0,"0",2,3,3,"Pass"
"743","9/29/22 20:01","hQelfvHDvKFxPiIOxoe3SA**",1,5,6,2,5,1,5,4,1,4,4,1,1,1,1,4,1,4,4,4,4,4,4,1,1,1,1,1,1,7,7,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";USATODAY.COM=>No;FACTCHECK.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>No;WASHINGTONPOST.COM=>No;COMMONSENSE.ORG=>No;APNEWS.COM=>No;NATIONALREPORT.COM=>No",9,0,0,594,1,0,0,0,0,0,0,0,0,4,3,3.57142857142857,0,0,0,0,NA,"2",NA,"6",2.5,4,4,"Fail"
"744","9/29/22 20:00","hQelfvHDvKFg_oXi6LYyKQ**",2,4,6,4,3,6,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,2,3,3,1,3,2,3,5,3,5,3,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,";NATIONALREPORT.COM=>No;WASHINGTONPOST.COM=>No;APNEWS.COM=>No;COMMONSENSE.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>No;FACTCHECK.ORG=>;FACTCHECK.ORG=>No;USATODAY.COM=>;USATODAY.COM=>No;DIGITAL.COM=>No;DIGITAL.COM=>;DIGITAL.COM=>No;DIGITAL.COM=>;DIGITAL.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;FACTCHECK.ORG=>;FACTCHECK.ORG=>No;FACTCHECK.ORG=>No;USATODAY.COM=>;USATODAY.COM=>No;USATODAY.COM=>No",1,8,0,667,2,0,0,0,0,0,0,0,0,2,2.33333333333333,4.14285714285714,0,0,0,0,NA,NA,1,"1",3,3,3,"Fail"
"745","9/29/22 20:00","hQelfvHDvKEiRyFFf-MmzA**",1,5,6,4,2,1,5,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,3,2,3,1,6,6,6,6,3,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";APNEWS.COM=>Yes;FACTCHECK.ORG=>Yes;DIGITAL.COM=>No;WASHINGTONPOST.COM=>Yes;USATODAY.COM=>No;NATIONALREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;COMMONSENSE.ORG=>No",9,0,8,584,1,0,0,1,0,1,1,0,0,2.5,2,5.57142857142857,0,1,0,2,NA,"2",NA,"6",4,3,1.5,"Fail"
