survey_time,correlation_id,gender,age,race,education,ideology,party ID,political_interest,"To check whether you are reading the questions, click on the second answer from the top.",false1_acc,false1_bias,false1_trust,false1_favor,true1_acc,true1_bias,true1_trust,true1_favor,true2_acc,true2_bias,true2_trust,true2_favor,false2_acc,false2_bias,false2_trust,false2_favor,true3_acc,true3_bias,true3_trust,true3_favor,Journalists,Fact-checkers,U.S. Government,University Professors,Social media,Traditional media,Scientists,HL1_partisan_left_acc,HL1_partisan_left_bias,HL1_partisan_left_trust,HL1_partisan_left_favor,HL2_partisan_left_acc,HL2_partisan_left_bias,HL2_partisan_left_trust,HL2_partisan_left_favor,HL3_partisan_left_acc,HL3_partisan_left_bias,HL3_partisan_left_trust,HL3_partisan_left_favor,HL4_partisan_left_acc,HL4_partisan_left_bias,HL4_partisan_left_trust,HL4_partisan_left_favor,HL5_partisan_left_acc,HL5_partisan_left_bias,HL5_partisan_left_trust,HL5_partisan_left_favor,HL6_partisan_left_acc,HL6_partisan_left_bias,HL6_partisan_left_trust,HL6_partisan_left_favor,HL1_partisan_right_acc,HL1_partisan_right_bias,HL1_partisan_right_trust,HL1_partisan_right_favor,HL2_partisan_right_acc,HL2_partisan_right_bias,HL2_partisan_right_trust,HL2_partisan_right_favor,HL3_partisan_right_acc,HL3_partisan_right_bias,HL3_partisan_right_trust,HL3_partisan_right_favor,HL4_partisan_right_acc,HL4_partisan_right_bias,HL4_partisan_right_trust,HL4_partisan_right_favor,HL5_partisan_right_acc,HL5_partisan_right_bias,HL5_partisan_right_trust,HL5_partisan_right_favor,HL6_partisan_right_acc,HL6_partisan_right_bias,HL6_partisan_right_trust ,HL6_partisan_right_favor,HL1_fake_left_acc,HL1_fake_left_bias,HL1_fake_left_trust,HL1_fake_left_favor,HL2_fake_left_acc,HL2_fake_left_bias,HL2_fake_left_trust,HL2_fake_left_favor,HL3_fake_left_acc,HL3_fake_left_bias,HL3_fake_left_trust,HL3_fake_left_favor,HL4_fake_left_acc,HL4_fake_left_bias,HL4_fake_left_trust,HL4_fake_left_favor,HL5_fake_left_acc,HL5_fake_left_bias,HL5_fake_left_trust,HL5_fake_left_favor,HL6_fake_left_acc,HL6_fake_left_bias,HL6_fake_left_trust,HL6_fake_left_favor,HL1_fake_right_acc,HL1_fake_right_bias,HL1_fake_right_trust,HL1_fake_right_favor,HL2_fake_right_acc,HL2_fake_right_bias,HL2_fake_right_trust,HL2_fake_right_favor,HL3_fake_right_acc,HL3_fake_right_bias,HL3_fake_right_trust,HL3_fake_right_favor,HL4_fake_right_acc,HL4_fake_right_bias,HL4_fake_right_trust,HL4_fake_right_favor,HL5_fake_right_acc,HL5_fake_right_bias,HL5_fake_right_trust,HL5_fake_right_favor,HL6_fake_right_acc,HL6_fake_right_bias,HL6_fake_right_trust,HL6_fake_right_favor,HL1_mainstr_left_acc,HL1_mainstr_left_bias,HL1_mainstr_left_trust,HL1_mainstr_left_favor,HL2_mainstr_left_acc,HL2_mainstr_left_bias,HL2_mainstr_left_trust,HL2_mainstr_left_favor,HL3_mainstr_left_acc,HL3_mainstr_left_bias,HL3_mainstr_left_trust,HL3_mainstr_left_favor,HL4_mainstr_left_acc,HL4_mainstr_left_bias,HL4_mainstr_left_trust,HL4_mainstr_left_favor,HL5_mainstr_left_acc,HL5_mainstr_left_bias,HL5_mainstr_left_trust,HL5_mainstr_left_favor,HL6_mainstr_left_acc,HL6_mainstr_left_bias,HL6_mainstr_left_trust,HL6_mainstr_left_favor,HL1_mainstr_right_acc,HL1_mainstr_right_bias,HL1_mainstr_right_trust,HL1_mainstr_right_favor,HL2_mainstr_right_acc,HL2_mainstr_right_bias,HL2_mainstr_right_trust,HL2_mainstr_right_favor,HL3_mainstr_right_acc,HL3_mainstr_right_bias,HL3_mainstr_right_trust,HL3_mainstr_right_favor,HL4_mainstr_right_acc,HL4_mainstr_right_bias,HL4_mainstr_right_trust,HL4_mainstr_right_favor,HL5_mainstr_right_acc,HL5_mainstr_right_bias,HL5_mainstr_right_trust,HL5_mainstr_right_favor,HL6_mainstr_right_acc,HL6_mainstr_right_bias,HL6_mainstr_right_trust,HL6_mainstr_right_favor,clicked,condition,comment_count,like_count,duration,treatment exposure question,NATIONALREPORT.COM,WORLDNEWSDAILYREPORT.COM,APNEWS.COM,USATODAY.COM,FACTCHECK.ORG,WASHINGTONPOST.COM,DIGITAL.COM,COMMONSENSE.ORG,misp,skept,trust,visit_medialit,visit_news,visit_fake ,visit_fact,tr_factcheck,tr_medialit,tr_coverage ,tr_all 
9/29/22 0:52,hQelfvHDvKE90xoH9etcsQ**,Male,65+,Non-Hispanic White,Ph.D./Doctorate,Middle of the road,Independent (close to neither party),Very interested,Last year,1,4,1,4,2,3,2,2,3,2,3,2,1,4,1,4,3,2,2,2,3,5,5,5,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,,,,,,,,,,,,,;COMMONSENSE.ORG=>No;USATODAY.COM=>Yes;APNEWS.COM=>No;NATIONALREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>No;WASHINGTONPOST.COM=>Yes;FACTCHECK.ORG=>Yes,3,0,3,733,1,No,No,No,Yes,Yes,Yes,No,No,,,,,,,,,,,
9/29/22 0:51,hQelfvHDvKEUciR5jfDr6Q**,Female,65+,Non-Hispanic White,Master's Degree,Somewhat liberal,"Independent, lean toward Democrat",Very interested,Last year,3,1,1,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,4,5,4,4,1,6,6,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,1,,,,,;DIGITAL.COM=>;DIGITAL.COM=>No;WASHINGTONPOST.COM=>Yes;FACTCHECK.ORG=>Yes;NATIONALREPORT.COM=>No;COMMONSENSE.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;USATODAY.COM=>No;APNEWS.COM=>No;DIGITAL.COM=>No;WASHINGTONPOST.COM=>No;FACTCHECK.ORG=>No;NATIONALREPORT.COM=>No;COMMONSENSE.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;USATODAY.COM=>No;USATODAY.COM=>No;USATODAY.COM=>No;APNEWS.COM=>No,8,0,8,563,1,No,No,No,No,No,No,No,No,,,,,,,,,,,
9/29/22 0:51,hQelfvHDvKFW86Eipucj9g**,Female,65+,Non-Hispanic White,Master's Degree,Somewhat liberal,"Independent, lean toward Democrat",Extremely interested,Last year,2,3,2,3,3,2,3,2,3,3,3,3,2,3,2,3,3,1,3,1,4,6,4,3,1,4,6,,,,,,,,,,,,,,,,,,,,,4,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;COMMONSENSE.ORG=>Yes;WASHINGTONPOST.COM=>Yes;DIGITAL.COM=>No;NATIONALREPORT.COM=>No;APNEWS.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No;FACTCHECK.ORG=>Yes;USATODAY.COM=>Yes,8,0,0,305,1,No,No,Yes,Yes,Yes,Yes,No,Yes,,,,,,,,,,,
9/29/22 0:50,hQelfvHDvKEX-rvfT5QNWQ**,Male,65+,Non-Hispanic White,Master's Degree,Somewhat liberal,A strong Democrat,Very interested,Last year,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,4,4,4,4,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FACTCHECK.ORG=>Yes;NATIONALREPORT.COM=>No;WASHINGTONPOST.COM=>Yes;USATODAY.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;COMMONSENSE.ORG=>No;APNEWS.COM=>No;DIGITAL.COM=>No,2,0,0,478,2,No,No,No,No,Yes,Yes,No,No,,,,,,,,,,,
9/29/22 0:49,hQelfvHDvKE6kYVZ7xgsCg**,Female,55 to 64,Non-Hispanic White,Ph.D./Doctorate,Somewhat conservative,A not very strong Republican,Somewhat interested,Last year,3,3,2,3,2,3,2,2,3,3,3,2,2,3,2,3,3,2,3,2,3,4,2,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,;COMMONSENSE.ORG=>No;APNEWS.COM=>Yes;FACTCHECK.ORG=>Yes;WASHINGTONPOST.COM=>Yes;USATODAY.COM=>Yes;NATIONALREPORT.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;COMMONSENSE.ORG=>Yes;DIGITAL.COM=>Yes,4,0,4,869,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,
9/29/22 0:41,hQelfvHDvKHOsplk6sNlDQ**,Male,65+,Non-Hispanic White,College Degree,Somewhat conservative,A not very strong Republican,Somewhat interested,Last year,1,2,1,1,3,2,2,1,4,2,3,1,1,3,1,2,2,1,2,1,2,4,4,5,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,2,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,4,;NATIONALREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;USATODAY.COM=>No;WASHINGTONPOST.COM=>No;COMMONSENSE.ORG=>No;APNEWS.COM=>Yes;DIGITAL.COM=>No;FACTCHECK.ORG=>No,7,0,0,641,2,No,No,Yes,No,No,No,No,No,,,,,,,,,,,
9/29/22 0:41,hQelfvHDvKEkAbdmXx3u4A**,Male,65+,Non-Hispanic White,College Degree,Somewhat liberal,A strong Democrat,Extremely interested,Last year,3,3,3,3,2,2,3,3,3,1,3,2,2,3,2,3,3,2,2,2,6,6,5,6,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,2,,,,,;USATODAY.COM=>No;WASHINGTONPOST.COM=>Yes;NATIONALREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>No;FACTCHECK.ORG=>Yes;COMMONSENSE.ORG=>No;APNEWS.COM=>Yes,9,0,4,484,1,No,No,Yes,No,Yes,Yes,No,No,,,,,,,,,,,
9/29/22 0:39,hQelfvHDvKFUdLf46s-TJQ**,Male,65+,Non-Hispanic White,High School Graduate,Somewhat conservative,A not very strong Democrat,Not very interested,Last year,2,3,2,3,3,2,2,3,1,3,1,3,2,3,2,3,2,3,2,3,4,3,4,5,2,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,;USATODAY.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;WASHINGTONPOST.COM=>No;FACTCHECK.ORG=>No;DIGITAL.COM=>No;NATIONALREPORT.COM=>No;APNEWS.COM=>No;COMMONSENSE.ORG=>No,9,0,0,661,1,No,No,No,No,No,No,No,No,,,,,,,,,,,
9/29/22 0:36,hQelfvHDvKG6XsP-5z7YOw**,Female,65+,Non-Hispanic White,Master's Degree,Middle of the road,Independent (close to neither party),Not very interested,Last year,1,1,1,1,3,1,3,1,3,1,3,1,1,3,1,3,3,1,3,1,4,4,4,4,4,4,4,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>No;FACTCHECK.ORG=>No;NATIONALREPORT.COM=>No;DIGITAL.COM=>No;COMMONSENSE.ORG=>No;WASHINGTONPOST.COM=>No;USATODAY.COM=>No,9,0,0,423,1,No,No,No,No,No,No,No,No,,,,,,,,,,,
9/29/22 0:35,hQelfvHDvKF9gZ92thA0ZA**,Female,65+,Non-Hispanic White,College Degree,Middle of the road,A not very strong Democrat,Somewhat interested,Last year,2,3,2,4,2,3,2,2,3,1,3,1,1,4,1,1,4,1,3,2,5,4,4,5,2,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,,,,,,,,,,,,,;COMMONSENSE.ORG=>Yes;WASHINGTONPOST.COM=>No;NATIONALREPORT.COM=>No;APNEWS.COM=>Yes;USATODAY.COM=>Yes;DIGITAL.COM=>No;WORLDNEWSDAILYREPORT.COM=>Yes;FACTCHECK.ORG=>Yes,9,0,8,520,1,No,Yes,Yes,Yes,Yes,No,No,Yes,,,,,,,,,,,
9/29/22 0:29,hQelfvHDvKH_mRdMR0kujg**,Female,55 to 64,Non-Hispanic White,High School Graduate,Somewhat liberal,"Independent, lean toward Democrat",Not very interested,Last year,3,2,3,3,3,2,3,2,3,2,4,2,3,2,3,3,3,2,3,2,4,4,4,5,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,;WASHINGTONPOST.COM=>Yes;USATODAY.COM=>Yes;FACTCHECK.ORG=>Yes;NATIONALREPORT.COM=>No;APNEWS.COM=>No;DIGITAL.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No;COMMONSENSE.ORG=>Yes,2,0,8,366,1,No,No,No,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,
9/29/22 0:17,hQelfvHDvKGO-OBWHDkX3w**,Female,65+,Non-Hispanic White,Some College Complete,Middle of the road,"Independent, lean toward Democrat",Not at all interested,Last year,1,4,1,3,1,4,1,3,3,2,3,1,1,4,1,4,3,1,2,2,6,6,2,5,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>No;WASHINGTONPOST.COM=>Yes;USATODAY.COM=>No;FACTCHECK.ORG=>Yes;COMMONSENSE.ORG=>Yes;NATIONALREPORT.COM=>Yes;DIGITAL.COM=>No,7,0,0,518,2,Yes,No,No,No,Yes,Yes,No,Yes,,,,,,,,,,,
9/29/22 0:10,hQelfvHDvKGxJ0toVDnWog**,Female,55 to 64,Non-Hispanic White,Some College Complete,Very conservative,A strong Republican,Not very interested,Last year,2,2,2,2,1,1,1,1,3,2,3,2,2,3,2,3,3,2,3,3,2,4,1,4,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,,,,,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FACTCHECK.ORG=>Yes;USATODAY.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>No;WASHINGTONPOST.COM=>Yes;COMMONSENSE.ORG=>Yes;DIGITAL.COM=>No;NATIONALREPORT.COM=>No,3,0,0,760,1,No,No,No,No,Yes,Yes,No,Yes,,,,,,,,,,,
9/29/22 0:03,MER9gY8QM807snM4FB-oyA**,Female,25 to 34,Hispanic or Latino,Some High School or less,Very conservative,A not very strong Democrat,Extremely interested,Last year,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;APNEWS.COM=>Yes;FACTCHECK.ORG=>No;FACTCHECK.ORG=>No;APNEWS.COM=>No;COMMONSENSE.ORG=>Yes;USATODAY.COM=>No;WASHINGTONPOST.COM=>No;NATIONALREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>No;FACTCHECK.ORG=>No,8,0,0,903,,No,No,No,No,No,No,No,Yes,,,,,,,,,,,
9/29/22 0:01,hQelfvHDvKEMBeHggxAEVg**,Male,65+,Non-Hispanic White,Some College Complete,Middle of the road,"Independent, lean toward Democrat",Extremely interested,Last year,1,1,1,1,3,2,3,1,3,1,3,1,3,1,3,1,3,1,3,1,5,5,5,5,4,5,5,,,,,,,,,1,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;WASHINGTONPOST.COM=>Yes;FACTCHECK.ORG=>Yes;APNEWS.COM=>Yes;NATIONALREPORT.COM=>No;DIGITAL.COM=>Yes;USATODAY.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No;COMMONSENSE.ORG=>No,6,0,0,538,1,No,No,Yes,Yes,Yes,Yes,Yes,No,,,,,,,,,,,
9/28/22 23:58,hQelfvHDvKFo7JelML9uZg**,Female,65+,Non-Hispanic White,Some College Complete,Somewhat conservative,A not very strong Republican,Somewhat interested,Last year,2,1,2,1,4,1,4,1,1,1,1,1,1,4,1,4,2,1,2,1,1,2,1,5,1,1,6,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,2,,,,,;APNEWS.COM=>No;NATIONALREPORT.COM=>No;USATODAY.COM=>No;DIGITAL.COM=>No;COMMONSENSE.ORG=>No;APNEWS.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;FACTCHECK.ORG=>No;WASHINGTONPOST.COM=>No,8,0,0,960,1,No,No,No,No,No,No,No,No,,,,,,,,,,,
9/28/22 23:54,hQelfvHDvKE-yhNEJdG42Q**,Male,65+,Non-Hispanic White,Some College Complete,Very conservative,A strong Republican,Very interested,Last year,1,3,1,4,3,1,3,1,3,2,3,1,1,3,1,3,3,1,3,1,2,5,1,1,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;WASHINGTONPOST.COM=>No;APNEWS.COM=>No;USATODAY.COM=>No;DIGITAL.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;COMMONSENSE.ORG=>No;NATIONALREPORT.COM=>No;FACTCHECK.ORG=>No;WASHINGTONPOST.COM=>No,7,8,8,643,2,No,No,No,No,No,No,No,No,,,,,,,,,,,
9/28/22 23:52,hQelfvHDvKHg0g2WAaUWrQ**,Male,65+,Non-Hispanic White,College Degree,Somewhat liberal,Independent (close to neither party),Very interested,Last year,2,2,2,3,2,3,1,3,2,3,1,3,2,3,2,3,2,2,3,3,2,2,3,2,1,2,5,,,,,,,,,1,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;WASHINGTONPOST.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;NATIONALREPORT.COM=>No;APNEWS.COM=>No;COMMONSENSE.ORG=>No;FACTCHECK.ORG=>Yes;DIGITAL.COM=>Yes;USATODAY.COM=>Yes,9,0,8,553,1,No,No,No,Yes,Yes,No,Yes,No,,,,,,,,,,,
9/28/22 23:51,hQelfvHDvKFJXv0iasoE4w**,Male,65+,Non-Hispanic White,Some College Complete,Middle of the road,Independent (close to neither party),Very interested,Last year,2,3,2,3,2,1,2,1,3,1,3,1,1,3,1,3,4,1,3,1,3,5,5,3,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,;NATIONALREPORT.COM=>No;USATODAY.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;COMMONSENSE.ORG=>Yes;APNEWS.COM=>Yes;DIGITAL.COM=>No;FACTCHECK.ORG=>No;WASHINGTONPOST.COM=>No,7,0,0,575,2,No,No,Yes,No,No,No,No,Yes,,,,,,,,,,,
9/27/22 23:10,hQelfvHDvKGLs7GlKrBPgw**,Male,18 to 24,Non-Hispanic White,Some High School or less,Very liberal,A strong Democrat,Not at all interested,Last year,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FACTCHECK.ORG=>No;APNEWS.COM=>Yes;USATODAY.COM=>No;DIGITAL.COM=>No;COMMONSENSE.ORG=>No;NATIONALREPORT.COM=>No;WASHINGTONPOST.COM=>No;WORLDNEWSDAILYREPORT.COM=>No,2,0,0,333,2,No,No,Yes,No,No,No,No,No,,,,,,,,,,,
9/26/22 20:36,hQelfvHDvKH_Pg11LRlGGw**,Male,18 to 24,American Indian or Alaskan Native,Some High School or less,Somewhat conservative,A strong Republican,Somewhat interested,Last year,3,4,3,3,2,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,4,5,6,2,4,5,,,,,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;NATIONALREPORT.COM=>No;COMMONSENSE.ORG=>No;WASHINGTONPOST.COM=>No;DIGITAL.COM=>No;APNEWS.COM=>No;USATODAY.COM=>No;FACTCHECK.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No,4,0,0,1669,1,No,No,No,No,No,No,No,No,,,,,,,,,,,
9/26/22 19:13,RLFBPE1cUTboLtE-i912cQ**,Male,45 to 54,Non-Hispanic White,Ph.D./Doctorate,Middle of the road,Independent (close to neither party),Somewhat interested,Last year,2,4,3,3,3,2,3,4,2,4,3,1,4,3,2,3,3,2,1,3,4,1,1,4,1,1,5,,,,,,,,,3,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,,,,,,,,,,,,,,,,,;USATODAY.COM=>No;USATODAY.COM=>No;NATIONALREPORT.COM=>No;FACTCHECK.ORG=>No;DIGITAL.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;WASHINGTONPOST.COM=>No;APNEWS.COM=>No;COMMONSENSE.ORG=>No,9,0,0,320,1,No,No,No,No,No,No,No,No,,,,,,,,,,,
9/26/22 7:07,hQelfvHDvKGabCrSs8JcOQ**,Male,18 to 24,American Indian or Alaskan Native,Some High School or less,Middle of the road,A not very strong Democrat,Somewhat interested,Last year,3,4,4,3,3,3,3,4,3,3,4,3,3,3,4,2,4,4,4,2,6,6,5,5,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,3,,,,,,,,,,,,,,,,,;COMMONSENSE.ORG=>Yes;FACTCHECK.ORG=>No;WASHINGTONPOST.COM=>Yes;APNEWS.COM=>No;COMMONSENSE.ORG=>Yes;DIGITAL.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No;NATIONALREPORT.COM=>No;USATODAY.COM=>No,10,0,3,510,,No,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,
